date,month,AQI,PM2_5,PM10,SO2,NO2,CO,O3,AQI_SO2,AQI_CO,AQI_NO2,AQI_O3,AQI_PM2_5,AQI_PM10,manual_AQI,AQI_max_1,AQI_max_2,quarter_1,quarter_2,quarter_3,quarter_4,PM25_ratio,PM10_ratio,mean/max,median/max
2014/9/8,9,58.0,39.54166667,64.125,6.916666667,32.25,1.267916667,28.625,6.916666667,31.697916675,40.3125,14.3125,55.677083337499994,57.0625,57.0625,40.3125,57.0625,0,0,1,0,0.9757210661555311,1.0,0.44893112411695907,0.4746588693957115
2014/9/9,9,61.0,43.125,66.89583333,6.604166667,31.3125,1.710208333,37.3125,6.604166667,42.755208325,39.140625,18.65625,60.15625,58.447916665,60.15625,42.755208325,60.15625,0,0,1,0,1.0,0.971601731574026,0.4657993356320547,0.5129243226664801
2014/9/10,9,60.0,42.29166667,64.0,7.25,33.33333333,1.329166667,19.83333333,7.25,33.229166675,41.666666662500006,9.916666665,59.114583337499994,57.0,59.114583337499994,41.666666662500006,59.114583337499994,0,0,1,0,1.0,0.9642290748219047,0.4375976562421875,0.41536458328125003
2014/9/11,9,66.0,45.95833333,76.0625,6.1875,26.41666667,1.052083333,44.39583333,6.1875,26.302083324999998,33.0208333375,22.197916665,63.697916662500006,63.03125,63.697916662500006,33.0208333375,63.697916662500006,0,0,1,0,1.0,0.9895339330164862,0.4383958732686935,0.46548890714872637
2014/9/12,9,35.0,21.875,36.25,7.416666667,25.25,0.98875,30.375,7.416666667,24.71875,31.5625,15.1875,31.25,36.25,36.25,31.5625,36.25,0,0,1,0,0.8620689655172413,1.0,0.5616340996183908,0.65
2014/9/13,9,34.0,21.33333333,33.14583333,7.895833333,30.20833333,1.12125,29.1875,7.895833333,28.031250000000004,37.7604166625,14.59375,30.47619047142857,33.14583333,37.7604166625,37.7604166625,33.14583333,0,0,1,0,0.9194576635925107,1.0,0.617936308411609,0.7620993086372947
2014/9/14,9,23.0,14.33333333,21.0,5.291666667,35.375,1.255416667,26.29166667,5.291666667,31.385416675,44.21875,13.145833335,20.476190471428573,21.0,44.21875,44.21875,21.0,0,0,1,0,0.9750566891156464,1.0,0.48785433844051834,0.4994110718021202
2014/9/15,9,20.0,12.79166667,18.58333333,8.291666667,30.04166667,1.516666667,28.54166667,8.291666667,37.916666675,37.5520833375,14.270833335,18.27380952857143,18.58333333,37.916666675,37.916666675,18.58333333,0,0,1,0,0.9833440106824706,1.0,0.5534905224018319,0.5221914007742368
2014/9/16,9,28.0,17.29166667,26.58333333,8.0,30.70833333,1.340416667,21.29166667,8.0,33.510416675,38.3854166625,10.645833335,24.70238095714286,26.58333333,38.3854166625,38.3854166625,26.58333333,0,0,1,0,0.9292431709181319,1.0,0.5710470376033701,0.6282225239216525
2014/9/17,9,30.0,18.14583333,30.22916667,7.8125,35.5,1.479583333,17.91666667,7.8125,36.989583325,44.375,8.958333335,25.922619042857143,30.22916667,44.375,44.375,30.22916667,0,0,1,0,0.8575366739627408,1.0,0.5215199530657277,0.5079225352112676
2014/9/18,9,55.0,32.9375,60.16666667,10.375,38.66666667,1.689166667,31.9375,10.375,42.229166675,48.333333337499994,15.96875,47.05357142857143,55.083333335,55.083333335,48.333333337499994,55.083333335,0,0,1,0,0.8542251998877045,1.0,0.4869044321253793,0.5391274237928462
2014/9/19,9,72.0,45.10416667,92.91666667,13.83333333,49.5625,1.694166667,38.60416667,13.83333333,42.354166675,61.953125,19.302083335,62.630208337499994,71.45833333499999,71.45833333499999,61.953125,71.45833333499999,0,0,1,0,0.8764577259853887,1.0,0.43356950672345945,0.4504484305129884
2014/9/20,9,88.0,60.75,124.3125,14.47916667,56.52083333,1.734375,47.375,14.47916667,43.359375,70.6510416625,23.6875,82.1875,87.15625,87.15625,70.6510416625,87.15625,0,0,1,0,0.9429903191107925,1.0,0.40914613708731357,0.41788168257415786
2014/9/21,9,90.0,63.70833333,127.7916667,14.58333333,50.29166667,1.562083333,50.375,14.58333333,39.052083325,62.864583337499994,25.1875,85.8854166625,88.89583335,88.89583335,62.864583337499994,88.89583335,0,0,1,0,0.9661354579393231,1.0,0.40210248879371313,0.39387023140688093
2014/9/22,9,71.0,42.95833333,90.5,14.1875,40.97916667,1.10125,45.5,14.1875,27.53125,51.223958337499994,22.75,59.947916662500006,70.25,70.25,51.223958337499994,70.25,0,0,1,0,0.8533511268683275,1.0,0.4331975138121547,0.46374309392265195
2014/9/23,9,42.0,21.79166667,46.0,10.5625,34.89583333,0.936875,17.77083333,10.5625,23.421875,43.619791662500006,8.885416665,31.130952385714288,46.0,46.0,43.619791662500006,46.0,0,0,1,0,0.6767598344720497,1.0,0.4781076388768116,0.43002717391304346
2014/9/24,9,59.0,30.95833333,67.33333333,17.04166667,48.45833333,1.1975,34.29166667,17.04166667,29.9375,60.572916662500006,17.145833335,44.22619047142857,58.666666665,60.572916662500006,60.572916662500006,58.666666665,0,0,1,0,0.753855519420767,1.0,0.4932693894551124,0.4845297029942836
2014/9/25,9,93.0,64.75,129.375,17.45833333,55.66666667,1.319583333,21.04166667,17.45833333,32.989583325,69.5833333375,10.520833335,87.1875,89.6875,89.6875,69.5833333375,89.6875,0,0,1,0,0.9721254355400697,1.0,0.37309017713752013,0.29645732691787435
2014/9/26,9,112.0,83.64583333,155.5,18.3125,51.4375,1.46625,40.25,18.3125,36.65625,64.296875,20.125,110.8072916625,102.75,110.8072916625,64.296875,110.8072916625,0,0,1,0,1.0,0.9272855464508497,0.37579001428724546,0.29481511254019294
2014/9/27,9,106.0,78.875,145.9166667,15.45833333,55.08333333,1.527083333,18.0,15.45833333,38.177083325,68.8541666625,9.0,104.84375,97.95833335,104.84375,68.8541666625,104.84375,0,0,1,0,1.0,0.9343268754694486,0.35963497044097426,0.2504283266018439
2014/9/28,9,33.0,21.95833333,35.04166667,8.375,30.72916667,1.028541667,38.85416667,8.375,25.713541675000002,38.4114583375,19.427083335,31.369047614285712,35.04166667,38.4114583375,38.4114583375,35.04166667,0,0,1,0,0.8951927974687773,1.0,0.5833217157976776,0.6780160857327171
2014/9/29,9,48.0,27.125,51.04166667,9.708333333,37.375,1.166666667,36.79166667,9.708333333,29.166666675000002,46.71875,18.395833335,38.75,50.520833335,50.520833335,46.71875,50.520833335,0,0,1,0,0.7670103092530471,1.0,0.5329251700549926,0.6261224489713553
2014/9/30,9,61.0,36.41666667,72.70833333,11.08333333,30.16666667,1.08875,42.08333333,11.08333333,27.218750000000004,37.7083333375,21.041666665,51.770833337499994,61.354166665,61.354166665,37.7083333375,61.354166665,0,0,1,0,0.8438030561179979,1.0,0.44366093602033985,0.4578796562272953
2014/10/1,10,66.0,42.66666667,75.29166667,11.125,33.04166667,1.265416667,20.29166667,11.125,31.635416675,41.302083337499994,10.145833335,59.583333337499994,62.645833335,62.645833335,41.302083337499994,62.645833335,0,0,0,1,0.9511140672177953,1.0,0.40660118060623796,0.3541781959334066
2014/10/2,10,89.0,42.8125,128.0416667,11.52083333,47.47916667,1.410625,18.5625,11.52083333,35.265625,59.348958337499994,9.28125,59.765625,89.02083335,89.02083335,59.348958337499994,89.02083335,0,0,0,1,0.6713667211474155,1.0,0.3251900964984861,0.23966807673552407
2014/10/3,10,110.0,72.58333333,169.9583333,18.54166667,47.33333333,1.427083333,36.0,18.54166667,35.677083325,59.166666662500006,18.0,96.9791666625,109.97916665,109.97916665,59.166666662500006,109.97916665,0,0,0,1,0.8817957947538241,1.0,0.33914562395766523,0.24515812703018547
2014/10/4,10,95.0,57.49166667,138.5083333,17.23333333,46.225,1.363916667,25.68333333,17.23333333,34.097916675,57.78125,12.841666665,78.1145833375,94.25416665,94.25416665,57.78125,94.25416665,0,0,0,1,0.8287653067642925,1.0,0.34475131865224745,0.25958125268265
2014/10/5,10,74.0,35.8,98.36666667,17.6,52.48333333,1.178583333,28.19166667,17.6,29.464583325,65.6041666625,14.095833335,51.0,74.183333335,74.183333335,65.6041666625,74.183333335,0,0,0,1,0.6874859581961922,1.0,0.395832344959477,0.3252710945501433
2014/10/6,10,118.0,86.58333333,152.9375,22.20833333,45.70833333,1.389166667,60.5,22.20833333,34.729166675,57.135416662500006,30.25,114.4791666625,101.46875,114.4791666625,57.135416662500006,114.4791666625,0,0,0,1,1.0,0.8863512284217052,0.40248104253589434,0.3472278980956273
2014/10/7,10,147.0,111.6666667,196.1666667,26.22916667,57.58333333,1.48375,53.02083333,26.22916667,37.09375,71.9791666625,26.510416665,145.833333375,123.08333335,145.833333375,71.9791666625,145.833333375,0,0,0,1,1.0,0.8439999998731429,0.3790572783807889,0.28191376374139104
2014/10/8,10,224.0,173.6875,303.5416667,27.52083333,73.0,1.841875,37.97916667,27.52083333,46.046875,91.25,18.989583335,223.6875,176.77083335,223.6875,91.25,223.6875,0,0,0,1,1.0,0.7902579864766694,0.33909185539172637,0.18280713794011727
2014/10/9,10,254.0,203.8333333,321.5416667,25.0,64.66666667,1.85,63.375,25.0,46.25,80.8333333375,31.6875,253.8333333,185.77083335,253.8333333,80.8333333375,253.8333333,0,0,0,1,1.0,0.731861457811144,0.3526067988075566,0.19910587014133926
2014/10/10,10,130.0,98.10416667,180.125,20.6875,42.79166667,1.264791667,87.54166667,20.6875,31.619791675,53.489583337499994,43.770833335,128.8802083375,115.0625,128.8802083375,53.489583337499994,128.8802083375,0,0,0,1,1.0,0.8927864214704293,0.3983481764302568,0.36178579691880636
2014/10/11,10,92.0,53.16666667,126.5208333,15.0625,33.14583333,0.9425,30.375,15.0625,23.5625,41.432291662500006,15.1875,72.7083333375,88.26041665,88.26041665,41.432291662500006,88.26041665,0,0,0,1,0.8237932257427203,1.0,0.3414633075821408,0.25102914545062516
2014/10/12,10,42.0,19.25,42.125,13.58333333,27.20833333,0.789583333,20.58333333,13.58333333,19.739583325,34.0104166625,10.291666665,27.5,42.125,42.125,34.0104166625,42.125,0,0,0,1,0.6528189910979229,1.0,0.4887817342156281,0.47279920866468844
2014/10/13,10,48.0,22.0,48.75,19.375,32.58333333,0.88125,22.625,19.375,22.03125,40.729166662500006,11.3125,31.42857142857143,48.75,48.75,40.729166662500006,48.75,0,0,0,1,0.6446886446886447,1.0,0.4998789173675214,0.4576923076923077
2014/10/14,10,65.0,36.27083333,78.54166667,17.33333333,47.45833333,1.316666667,23.3125,17.33333333,32.916666675,59.322916662500006,11.65625,51.588541662500006,64.27083333499999,64.27083333499999,59.322916662500006,64.27083333499999,0,0,0,1,0.8026742300602225,1.0,0.4333863836993788,0.37931034479026804
2014/10/15,10,78.0,47.16666667,104.9791667,23.375,52.6875,1.470625,12.4375,23.375,36.765625,65.859375,6.21875,65.2083333375,77.48958335,77.48958335,65.859375,77.48958335,0,0,0,1,0.8415109556464017,1.0,0.38438810604186924,0.3359793608935172
2014/10/16,10,119.0,85.29166667,178.9375,29.97916667,69.1875,1.697291667,13.1875,29.97916667,42.432291675,86.484375,6.59375,112.8645833375,114.46875,114.46875,86.484375,114.46875,0,0,0,1,0.985985986022386,1.0,0.35233962045127487,0.2770986145162417
2014/10/17,10,108.0,76.77083333,143.2083333,25.5625,54.375,1.606041667,30.875,25.5625,40.151041675,67.96875,15.4375,102.2135416625,96.60416665,102.2135416625,67.96875,102.2135416625,0,0,0,1,1.0,0.9451210189837501,0.38684632921078765,0.2976432936392536
2014/10/18,10,123.0,90.33333333,165.2708333,29.0625,61.375,1.646041667,24.97916667,29.0625,41.151041675,76.71875,12.489583335,119.1666666625,107.63541665,119.1666666625,76.71875,119.1666666625,0,0,0,1,1.0,0.9032342656259872,0.37581431997192777,0.2736039329935417
2014/10/19,10,141.0,106.7291667,185.9166667,21.9375,59.95833333,1.799375,26.70833333,21.9375,44.984375,74.9479166625,13.354166665,139.661458375,117.95833335,139.661458375,74.9479166625,139.661458375,0,0,0,1,1.0,0.8446019017879242,0.3613172344130314,0.23307933656063123
2014/10/20,10,102.0,75.66666667,132.625,17.16666667,52.5,1.789166667,8.75,17.16666667,44.729166675,65.625,4.375,100.8333333375,91.3125,100.8333333375,65.625,100.8333333375,0,0,0,1,1.0,0.9055785123592737,0.3625479107847942,0.26264530318567386
2014/10/21,10,121.0,91.125,156.4166667,14.29166667,57.54166667,1.506666667,24.75,14.29166667,37.666666675,71.9270833375,12.375,120.15625,103.20833335,120.15625,71.9270833375,120.15625,0,0,0,1,1.0,0.8589510187776334,0.3682809447345166,0.2630527436946078
2014/10/22,10,157.0,118.75,211.3125,14.625,53.14583333,1.476458333,11.625,14.625,36.911458325,66.4322916625,5.8125,155.35714285714286,130.65625,155.35714285714286,66.4322916625,155.35714285714286,0,0,0,1,1.0,0.8410057471264367,0.32411301718465935,0.1603568963738539
2014/10/23,10,100.0,70.75,142.7708333,16.60416667,53.39583333,1.812916667,19.08333333,16.60416667,45.322916675,66.7447916625,9.541666665,94.6875,96.38541665,96.38541665,66.7447916625,96.38541665,0,0,0,1,0.9823840918158235,1.0,0.35536796540852017,0.2538304392596131
2014/10/24,10,97.0,60.95833333,143.125,19.45833333,58.41666667,1.939166667,22.16666667,19.45833333,48.479166675,73.0208333375,11.083333335,82.4479166625,96.5625,96.5625,73.0208333375,96.5625,0,0,0,1,0.853829557669903,1.0,0.3564065987388646,0.2815138282620087
2014/10/25,10,101.0,69.29166667,146.625,21.3125,58.33333333,2.020833333,28.70833333,21.3125,50.520833325000005,72.9166666625,14.354166665,92.8645833375,98.3125,98.3125,72.9166666625,98.3125,0,0,0,1,0.9445857173553719,1.0,0.37089135170559817,0.29681727761295823
2014/10/26,10,112.0,82.58333333,153.7916667,22.16666667,62.45833333,1.835416667,24.58333333,22.16666667,45.885416675,78.0729166625,12.291666665,109.4791666625,101.89583335,109.4791666625,78.0729166625,109.4791666625,0,0,0,1,1.0,0.9307326357728157,0.37650365749303627,0.28298564066475523
2014/10/27,10,100.0,66.02083333,145.9583333,29.0625,45.47916667,1.481458333,35.04166667,29.0625,37.036458325,56.848958337499994,17.520833335,88.7760416625,97.97916665,97.97916665,56.848958337499994,97.97916665,0,0,0,1,0.906070593349959,1.0,0.368876915074822,0.2758349986584836
2014/10/28,10,92.0,64.72916667,101.7708333,27.875,41.64583333,1.295208333,14.91666667,27.875,32.380208325,52.057291662500006,7.458333335,87.1614583375,75.88541665,87.1614583375,52.057291662500006,87.1614583375,0,0,0,1,1.0,0.8706304150644455,0.41307301270929714,0.3415557831047061
2014/10/29,10,148.0,112.2083333,148.1875,23.5625,45.64583333,1.555208333,10.3125,23.5625,38.880208325,57.057291662500006,5.15625,146.510416625,99.09375,146.510416625,57.057291662500006,146.510416625,0,0,0,1,1.0,0.6763597584575498,0.3840538450307887,0.23351609727541123
2014/10/30,10,162.0,123.4583333,184.4166667,34.16666667,47.66666667,1.776666667,11.60416667,34.16666667,44.416666675,59.583333337499994,5.802083335,162.0833332857143,117.20833335,162.0833332857143,59.583333337499994,162.0833332857143,0,0,0,1,1.0,0.7231362471019129,0.3642920620010317,0.22187076364719913
2014/10/31,10,94.0,64.10416667,108.7916667,22.0625,39.04166667,1.57875,13.0625,22.0625,39.46875,48.802083337499994,6.53125,86.3802083375,79.39583335,86.3802083375,48.802083337499994,86.3802083375,0,0,0,1,1.0,0.9191438047913588,0.38091344306980823,0.2808310991249847
2014/11/1,11,49.0,24.52083333,51.5,19.89583333,37.60416667,1.269583333,19.22916667,19.89583333,31.739583324999998,47.005208337499994,9.614583335,35.0297619,50.75,50.75,47.005208337499994,50.75,0,0,0,1,0.6902416137931033,1.0,0.4984452535048544,0.43122977339805824
2014/11/2,11,70.0,27.5,89.33333333,20.5,41.25,1.240416667,27.75,20.5,31.010416675000002,51.5625,13.875,39.285714285714285,69.66666666500001,69.66666666500001,51.5625,69.66666666500001,0,0,0,1,0.5639097744495808,1.0,0.38726445896407696,0.3092350746384043
2014/11/3,11,82.0,47.52083333,113.3541667,24.0625,51.91666667,1.65625,16.97916667,24.0625,41.40625,64.8958333375,8.489583335,65.6510416625,81.67708335,81.67708335,64.8958333375,81.67708335,0,0,0,1,0.8037877819556102,1.0,0.37565092195533145,0.3157507809988603
2014/11/4,11,115.0,82.375,176.5833333,31.25,65.83333333,2.019583333,15.91666667,31.25,50.489583325,82.2916666625,7.958333335,109.21875,113.29166665,113.29166665,82.2916666625,113.29166665,0,0,0,1,0.964049282966392,1.0,0.3529758534248185,0.27489381788105594
2014/11/5,11,68.0,42.04166667,86.125,22.45833333,49.97916667,1.613333333,29.125,22.45833333,40.333333325,62.473958337499994,14.5625,58.802083337499994,68.0625,68.0625,62.473958337499994,68.0625,0,0,0,1,0.8639424549127639,1.0,0.44768746976874696,0.4131591678955007
2014/11/6,11,106.0,75.91666667,151.8958333,36.5,59.85416667,2.03875,16.4375,36.5,50.96874999999999,74.8177083375,8.21875,101.1458333375,100.94791665,101.1458333375,74.8177083375,101.1458333375,0,0,0,1,1.0,0.9980432541710385,0.37596260234831164,0.31717185579309765
2014/11/7,11,127.0,95.66666667,168.75,42.875,53.66666667,1.900416667,10.91666667,42.875,47.510416675,67.0833333375,5.458333335,125.8333333375,109.375,125.8333333375,67.0833333375,125.8333333375,0,0,0,1,1.0,0.8692052979844634,0.36916090536,0.2860493827259259
2014/11/8,11,159.0,120.875,198.1041667,38.1875,51.10416667,2.086041667,15.14583333,38.1875,52.151041675,63.880208337499994,7.572916665,158.39285714285714,124.05208335,158.39285714285714,63.880208337499994,158.39285714285714,0,0,0,1,1.0,0.7831924089740699,0.3579789322077226,0.22536544323476865
2014/11/9,11,183.0,138.8333333,206.4375,42.39583333,52.58333333,2.257916667,10.29166667,42.39583333,56.447916675,65.7291666625,5.145833335,184.047619,128.21875,184.047619,65.7291666625,184.047619,0,0,0,1,1.0,0.6966607375670533,0.3655663201509739,0.2300433948773842
2014/11/10,11,172.0,130.5833333,195.9166667,39.375,47.04166667,2.235,9.208333333,39.375,55.875,58.802083337499994,4.6041666665,172.26190471428572,122.95833335,172.26190471428572,58.802083337499994,172.26190471428572,0,0,0,1,1.0,0.7137871461130026,0.3610038280993613,0.22054444914154922
2014/11/11,11,79.0,42.625,99.375,24.08333333,43.20833333,1.53,23.79166667,24.08333333,38.25,54.010416662500006,11.895833335,59.53125,74.6875,74.6875,54.010416662500006,74.6875,0,0,0,1,0.797071129707113,1.0,0.39348148147589096,0.3356394129811321
2014/11/12,11,79.0,47.29166667,106.4583333,25.20833333,47.72916667,1.735208333,19.02083333,25.20833333,43.380208325000005,59.661458337499994,9.510416665,65.3645833375,78.22916665,78.22916665,59.661458337499994,78.22916665,0,0,0,1,0.8355525967692256,1.0,0.3873871494488883,0.3405088063688481
2014/11/13,11,84.0,55.125,115.875,28.08333333,47.0,1.835,17.0,28.08333333,45.875,58.75,8.5,75.15625,82.9375,82.9375,58.75,82.9375,0,0,0,1,0.9061793519216277,1.0,0.3810403931391586,0.32398417833872706
2014/11/14,11,116.0,87.5,167.9166667,53.45833333,53.0,2.165416667,12.08333333,51.729166665,54.135416675,66.25,6.041666665,115.625,108.95833335,115.625,66.25,115.625,0,0,0,1,1.0,0.9423423424864865,0.3733238212926404,0.31699751853756875
2014/11/15,11,96.0,68.79166667,117.625,36.41666667,44.16666667,1.80625,18.5,36.41666667,45.15625,55.208333337499994,9.25,92.2395833375,83.8125,92.2395833375,55.208333337499994,92.2395833375,0,0,0,1,1.0,0.9086391868590112,0.407093517548707,0.3425433935812965
2014/11/16,11,104.0,75.83333333,144.4583333,36.45833333,57.64583333,2.081458333,12.75,36.45833333,52.036458325,72.0572916625,6.375,101.0416666625,97.22916665,101.0416666625,72.0572916625,101.0416666625,0,0,0,1,1.0,0.962268041111846,0.3798411210833207,0.3257138737180765
2014/11/17,11,129.0,97.70833333,182.4166667,45.29166667,56.125,2.230416667,14.83333333,45.29166667,55.760416675,70.15625,7.416666665,128.3854166625,116.20833335,128.3854166625,70.15625,128.3854166625,0,0,0,1,1.0,0.9051521299766377,0.3641895081079599,0.2779808131150332
2014/11/18,11,207.0,158.0,254.6458333,57.10416667,71.77083333,2.439166667,14.70833333,53.552083335,60.979166674999995,89.7135416625,7.354166665,208.0,152.32291665,208.0,89.7135416625,208.0,0,0,0,1,1.0,0.7323217146634615,0.36565054953456927,0.25304753337191166
2014/11/19,11,175.0,134.3541667,199.5833333,51.4375,71.14583333,2.105,16.3125,50.71875,52.625,88.9322916625,8.15625,177.6488095714286,124.79166665,177.6488095714286,88.9322916625,177.6488095714286,0,0,0,1,1.0,0.7024627237922699,0.39660821161529997,0.30709812112853413
2014/11/20,11,162.0,122.1041667,195.4375,42.54166667,58.0,2.121041667,20.1875,42.54166667,53.026041675,72.5,10.09375,160.14880957142856,122.71875,160.14880957142856,72.5,160.14880957142856,0,0,0,1,1.0,0.7662795017234628,0.375560707845219,0.2572220445666773
2014/11/21,11,207.0,160.3541667,259.0833333,55.52083333,65.85416667,2.5975,8.270833333,52.760416665,64.9375,82.3177083375,4.1354166665,210.3541667,154.54166665,210.3541667,82.3177083375,210.3541667,0,0,0,1,1.0,0.7346736652495317,0.3548927844348528,0.23423930527298029
2014/11/22,11,242.0,192.3125,285.2916667,63.66666667,58.89583333,2.894375,7.1875,56.833333335,72.359375,73.6197916625,3.59375,242.3125,167.64583335,242.3125,73.6197916625,242.3125,0,0,0,1,1.0,0.6918579658498839,0.35650564721992045,0.2148021030857541
2014/11/23,11,192.0,145.375,210.0416667,91.6875,51.58333333,2.76875,7.25,70.84375,69.21875,64.4791666625,3.625,193.39285714285714,130.02083335,193.39285714285714,70.84375,193.39285714285714,0,0,0,1,1.0,0.6723145584118191,0.40365502872387937,0.34105336236603007
2014/11/24,11,83.0,59.70833333,96.58333333,28.1875,37.1875,1.857291667,8.270833333,28.1875,46.432291674999995,46.484375,4.1354166665,80.8854166625,73.29166666500001,80.8854166625,46.484375,80.8854166625,0,0,0,1,1.0,0.9061171925566577,0.3999910123692835,0.3384383088986519
2014/11/25,11,63.0,43.6875,69.83333333,26.45833333,37.70833333,1.479583333,16.85416667,26.45833333,36.989583325,47.135416662500006,8.427083335,60.859375,59.916666665,60.859375,47.135416662500006,60.859375,0,0,0,1,1.0,0.9845100555994866,0.46783114559034994,0.4594272076114285
2014/11/26,11,95.0,65.02083333,137.6875,37.83333333,45.0625,1.775,7.9375,37.83333333,44.375,56.328125,3.96875,87.5260416625,93.84375,93.84375,56.328125,93.84375,0,0,0,1,0.9326784326340327,1.0,0.35747213395067334,0.30102889997276444
2014/11/27,11,94.0,62.39583333,134.625,39.16666667,44.39583333,1.783541667,7.958333333,39.16666667,44.588541675,55.494791662500006,3.9791666665,84.2447916625,92.3125,92.3125,55.494791662500006,92.3125,0,0,0,1,0.9126043781990522,1.0,0.3594245847477561,0.31035283194057567
2014/11/28,11,77.0,49.83333333,103.2708333,31.0625,43.5625,1.356041667,11.3125,31.0625,33.901041675,54.453125,5.65625,68.5416666625,76.63541665,76.63541665,54.453125,76.63541665,0,0,0,1,0.894386298903224,1.0,0.3879729003422951,0.3613072424002605
2014/11/29,11,119.0,86.89583333,182.5625,46.625,48.91666667,2.182708333,6.395833333,46.625,54.567708325,61.145833337499994,3.1979166665,114.8697916625,116.28125,116.28125,61.145833337499994,116.28125,0,0,0,1,0.9878616858908896,1.0,0.34105081973388107,0.2616683784183499
2014/11/30,11,69.0,32.5,85.4375,28.25,34.47916667,1.044375,28.60416667,28.25,26.109375,43.098958337499994,14.302083335,46.42857142857143,67.71875,67.71875,43.098958337499994,67.71875,0,0,0,1,0.6856088074362187,1.0,0.41027107210924163,0.3575957083833211
2014/12/1,12,60.0,26.20833333,70.08333333,27.75,39.20833333,0.955,22.875,27.75,23.875,49.010416662500006,11.4375,37.44047618571428,60.041666665,60.041666665,49.010416662500006,60.041666665,0,0,0,1,0.6235748983220581,1.0,0.4448989298428014,0.3849583828720551
2014/12/2,12,96.0,59.76080247,141.9459877,47.50617284,43.85802469,1.757361111,15.02777778,47.50617284,43.934027775000004,54.8225308625,7.51388889,80.9510030875,95.97299385,95.97299385,54.8225308625,95.97299385,0,0,0,1,0.8434768974074263,1.0,0.3638192850812554,0.32182733379930545
2014/12/3,12,72.0,28.61419753,94.84567901,30.86882716,37.32947531,1.152638889,38.88888889,30.86882716,28.815972225000003,46.6618441375,19.444444445,40.87742504285714,72.422839505,72.422839505,46.6618441375,72.422839505,0,0,0,1,0.5644272624802982,1.0,0.40715210435780785,0.35952245364182356
2014/12/4,12,70.0,35.25,88.91666667,34.91666667,48.5,1.455416667,20.5,34.91666667,36.385416675,60.625,10.25,50.3125,69.45833333499999,69.45833333499999,60.625,69.45833333499999,0,0,0,1,0.7243551289568242,1.0,0.4302507029023336,0.39456419869186266
2014/12/5,12,103.0,65.0625,155.7291667,52.35416667,55.45833333,2.07,11.77083333,51.177083335,51.74999999999999,69.3229166625,5.885416665,87.578125,102.86458335,102.86458335,69.3229166625,102.86458335,0,0,0,1,0.851392404925344,1.0,0.36649632102389373,0.346153846079753
2014/12/6,12,132.0,100.3333333,197.4583333,57.27083333,57.89583333,2.321666667,8.604166667,53.635416665,58.041666675,72.3697916625,4.3020833335,131.666666625,123.72916665,131.666666625,72.3697916625,131.666666625,0,0,0,1,1.0,0.9397151900442136,0.35778363930412055,0.2916227052444183
2014/12/7,12,96.0,53.29166667,141.9166667,40.41666667,47.16666667,1.89625,14.04166667,40.41666667,47.40625,58.958333337499994,7.020833335,72.8645833375,95.95833335,95.95833335,58.958333337499994,95.95833335,0,0,0,1,0.7593356490648135,1.0,0.35082746131513154,0.30857310623404033
2014/12/8,12,119.0,80.875,182.7916667,76.29166667,53.875,2.209583333,12.54166667,63.145833335,55.239583325,67.34375,6.270833335,107.34375,116.39583335,116.39583335,67.34375,116.39583335,0,0,0,1,0.9222301770650109,1.0,0.3725412202402478,0.3560519716788598
2014/12/9,12,110.0,77.375,157.4166667,58.25,49.375,1.929166667,10.33333333,54.125,48.229166675,61.71875,5.166666665,102.96875,103.70833335,103.70833335,61.71875,103.70833335,0,0,0,1,0.9928686217769596,1.0,0.3755205575668564,0.3418475383077083
2014/12/10,12,82.0,35.41666667,114.0416667,33.04166667,40.04166667,1.40875,18.83333333,33.04166667,35.21875,50.052083337499994,9.416666665,50.520833337499994,82.02083335,82.02083335,50.052083337499994,82.02083335,0,0,0,1,0.6159512318281023,1.0,0.3548173181863888,0.3001461453561867
2014/12/11,12,95.0,56.85416667,139.5,47.33333333,46.16666667,1.73125,12.39583333,47.33333333,43.28125,57.708333337499994,6.197916665,77.3177083375,94.75,94.75,57.708333337499994,94.75,0,0,0,1,0.8160180299472295,1.0,0.36317951015531663,0.33512544802867383
2014/12/12,12,85.0,45.41666667,119.8333333,34.95833333,46.33333333,1.545833333,18.125,34.95833333,38.645833325,57.916666662500006,9.0625,63.020833337499994,84.91666665,84.91666665,57.916666662500006,84.91666665,0,0,0,1,0.7421491660436014,1.0,0.3702538248081373,0.33536161344516313
2014/12/13,12,117.0,82.0,182.625,51.08333333,59.625,2.263333333,12.20833333,50.541666665,56.583333325,74.53125,6.104166665,108.75,116.3125,116.3125,74.53125,116.3125,0,0,0,1,0.9349811929070392,1.0,0.35574264201962125,0.30310289754962355
2014/12/14,12,142.0,108.3958333,210.4375,56.97916667,65.35416667,2.417083333,12.20833333,53.489583335,60.427083325,81.6927083375,6.104166665,141.744791625,130.21875,141.744791625,81.6927083375,141.744791625,0,0,0,1,1.0,0.9186845492320219,0.36098769096366695,0.29066429068013067
2014/12/15,12,97.0,48.875,135.5416667,33.29166667,39.25,1.457708333,27.1875,33.29166667,36.442708325,49.0625,13.59375,67.34375,92.77083335,92.77083335,49.0625,92.77083335,0,0,0,1,0.7259151132762784,1.0,0.3511878778146479,0.26759913920255785
